User_ID,User_Name,Review_Count,Yelping_Since,Average_Stars
JLC27AVN1PR,Karyn,200,6/27/22,4.5
JTS26UIK1FK,Gisela,127,7/28/22,3.5
SHK88PHT5VM,Alvin,168,9/21/15,3.5
PGW54TES3DC,Coby,142,5/30/22,3.5
MOZ61CXX3MY,Kylee,160,3/11/17,1.5
PFH58XGN4QD,Salvador,70,9/2/22,0.5
DLR32RHM4GO,Sarah,77,4/14/20,0.5
GCW11BRI3OR,Fredericka,237,8/20/17,2.5
UZG80ZFP1QW,Lester,203,4/29/18,4.5
VGP05GVU4DE,Ashton,15,5/17/11,1.5
XVQ84DNL2JS,Alec,265,6/11/15,4.5
GIV73QRG3LY,Lacota,278,3/29/23,2.5
XLU75LIJ0LT,Marsden,128,4/17/17,4.5
ANU38TDH5MR,Reed,275,9/25/16,3.5
AAG76FFA7XR,Blake,194,6/5/19,2.5
DBK67TZB0ID,Lael,274,1/5/23,0.5
XBE14NKC7EI,Alec,219,4/4/11,2.5
GRK15INR3GA,Howard,146,12/6/14,4.5
SZC84GLJ7AY,Mara,49,10/1/17,0.5
VMY18DEG7UJ,Damian,164,4/7/18,3.5
NJX54BET9CQ,Alyssa,31,6/4/11,4.5
NWE84LNF1JL,Aquila,162,4/26/17,2.5
INI14NGG1XO,Erasmus,60,5/23/15,1.5
NOD00HVS4LE,Elaine,7,3/10/19,4.5
RKD59HTB6JU,Rudyard,200,5/20/16,2.5
RFH64FNE4LW,Quinn,41,3/16/16,1.5
LIB36IYV7HT,Catherine,279,11/10/15,3.5
MVB57STP8QE,Gretchen,274,10/6/17,0.5
UNQ86VHG0FB,Perry,65,6/23/20,2.5
QVJ41UKL1KM,Ivy,215,5/9/22,1.5
DNH86OSM8HI,Jennifer,38,9/11/20,4.5
IUY10OQH3NK,Bo,68,12/31/20,1.5
YIS73WWS5PB,Rana,191,2/16/12,4.5
PPU83OBK5XF,Ashely,146,4/1/14,2.5
YEY14KSX8TD,Rahim,44,1/6/17,2.5
LWE23ASB3NQ,Adria,287,10/7/17,2.5
DOI81NRC5TG,Nigel,125,12/21/11,3.5
PKQ25HFY2NM,Janna,96,7/22/17,4.5
MXG53OYG0QK,Reese,279,12/28/20,1.5
GTF27YUB4NR,Emily,182,3/12/17,3.5
XZF54CRU3EP,Kameko,286,5/14/21,0.5
ODL66JUV2BW,Yuri,70,5/8/11,3.5
ILQ45TIT8IC,Alvin,216,3/23/17,4.5
GMY24EJI7XC,Yasir,146,4/11/19,4.5
ONL23FYW3MH,Ishmael,222,10/11/20,2.5
KLX84WOD9MK,Madonna,18,6/14/19,1.5
TDF41XRH6FU,Yvette,6,2/4/12,1.5
NBP90LXW0TR,Zena,219,6/14/14,1.5
EQA34KEU6XL,Jonas,147,8/10/14,0.5
SLF13MTS8JP,TaShya,101,7/30/11,2.5
TSG63SHO0BA,Donovan,79,4/1/17,2.5
CIP18FRG3FK,Isaiah,161,3/17/12,4.5
KXY44NWD5FY,Hannah,55,6/10/10,4.5
VPS84JTV8XX,Nell,10,7/21/15,2.5
NEN13HLK6EP,Katelyn,217,9/12/18,0.5
YHG63YUQ6SB,Ian,134,6/9/18,2.5
LWT29ICD2OP,Nell,73,6/5/18,4.5
EGG41TBC2NL,Paula,226,2/4/19,0.5
FIM93ZAC8YY,Montana,166,3/1/18,2.5
DPE51UAK3HI,Paloma,143,7/7/17,2.5
FYF73MXJ2BG,David,19,10/22/22,0.5
XWT72NWA3IO,Scarlet,264,11/25/21,1.5
WCT69BPO6DD,Erich,164,6/4/22,4.5
FDX01SSR8DM,Buffy,291,2/12/17,3.5
ATV44OMR9XD,Cooper,128,11/5/14,4.5
QBL82YEE6BN,Nadine,61,10/22/18,3.5
KGV31KZO8FG,Jillian,42,11/30/19,1.5
JEW47RFF7XF,Quentin,122,10/24/18,0.5
YBO89NYI0XY,Sean,33,10/4/14,3.5
IXX95SXW1HU,Ava,283,2/25/12,4.5
EDR35XYM7VZ,Kibo,45,12/17/18,4.5
NYU16XRF7LS,Marsden,268,4/6/18,2.5
NVE64UUC7FT,Tanisha,208,8/9/15,2.5
UBD76RZH1PY,Dana,104,10/20/19,3.5
DJO53JIW9GO,Jacob,11,1/7/13,1.5
PUT94JJI3TD,Benedict,27,1/11/17,2.5
PPV61TZD1YL,Russell,67,4/19/15,1.5
CPV72UQT3LM,Larissa,100,9/28/18,3.5
HHK28YHX6VF,Amaya,116,10/19/20,1.5
UIG56XGZ4EW,Sonia,156,9/21/10,3.5
FMY37YLT1LD,Abra,116,12/31/17,3.5
OMI63VFO2MU,Grant,124,6/17/20,3.5
FJD68DLL2RS,McKenzie,79,9/20/15,3.5
FSL38XYB4EE,Kuame,80,7/26/10,0.5
POO04JGD1LK,Carl,208,10/15/14,4.5
WXX28BET4TL,Stacy,141,9/8/20,4.5
TYC36MBB7YB,Karen,33,5/21/17,2.5
GUY41LUZ7UE,Rashad,21,7/29/12,3.5
TTK70BML6CM,Phelan,250,5/3/20,1.5
TXX17SMK4IP,Florence,189,4/14/17,1.5
PSX51HII1UM,Aquila,238,6/26/11,4.5
AUG96CWU6XE,Magee,107,6/2/22,1.5
PIT75WHD0AS,Chiquita,56,7/13/18,2.5
GEM62WRT1ZG,Theodore,271,5/25/22,1.5
JHJ53INJ0US,Tiger,215,10/26/17,0.5
UVN05QMK7VE,Anthony,219,5/14/11,2.5
PYT69JNK0DC,Paul,211,3/2/18,4.5
RTQ81MVZ5EO,Wendy,161,8/12/14,1.5
FAQ22NYS2GE,Jolene,243,7/4/21,2.5
SMD14PVF8KF,Oliver,87,11/18/16,4.5
DFN16LGP4EE,Tana,81,8/24/11,1.5
DQJ86YCM3IF,Levi,53,2/11/22,1.5
QVJ18HFM2ZY,Kristen,192,3/28/18,4.5
RFH63MKI8CJ,Aline,113,10/7/21,4.5
GBU56SEQ4YW,Kimberley,208,2/7/21,2.5
PEL51TRF8UF,Zenia,156,1/6/15,3.5
FTF21RGN1WO,Baxter,130,1/18/21,4.5
LOR47KNB4MS,Howard,78,10/19/11,3.5
VAZ86YEG6QX,Veronica,14,5/9/12,2.5
BWI76WYH6BV,Hanna,298,11/6/14,2.5
LBV90NKX0VV,Dana,88,11/26/20,4.5
DIU86MMW8AB,Chantale,121,2/12/22,2.5
BWS14YKU7RC,Chester,276,9/25/10,0.5
RQP46UQQ7II,Grant,155,12/25/13,3.5
YUO45IZF3QB,Colin,297,4/5/13,3.5
BQU22UGI1YW,Cyrus,239,5/22/18,1.5
VZF84MRE3BW,Portia,254,6/7/10,3.5
SGG24HGD5ID,Matthew,235,4/7/15,3.5
JRD83WYS5TL,Charde,201,9/4/14,2.5
NDR06WSD0HU,Harper,203,4/30/12,3.5
KUU14BPZ6AO,Judith,175,11/27/12,1.5
TVO74RVL4EB,Constance,53,7/16/18,1.5
ZJQ21SVK9QF,Preston,131,9/15/19,2.5
TGE58YKK1TD,Sophia,15,8/22/18,3.5
TFP48PBB2PG,Hyacinth,93,3/30/19,0.5
IOX33NYX5MP,Orla,204,11/12/13,3.5
VFS05RNT2NC,Audra,146,7/17/12,1.5
RPB92DHQ2YL,Beverly,16,7/29/17,4.5
QMG27FUH5OF,Nigel,213,6/19/11,2.5
GHF56SFK7PU,Sebastian,229,10/15/18,0.5
ATH32GRM3QE,Elijah,160,4/8/12,2.5
EVC86EQG8EN,Deborah,206,5/17/17,2.5
LOM33DML2QR,Peter,146,11/11/14,4.5
VLU84ONO1IJ,Keely,245,12/26/22,4.5
UBR39KFR2QJ,Hiroko,198,1/4/17,4.5
QXK38MOO2RE,Karen,41,7/23/15,4.5
HRQ55OPA7JE,Deanna,187,11/11/17,4.5
YUX47AQB4WN,Lester,287,4/30/14,1.5
ZLB11QFJ3VM,Jessica,262,4/15/16,1.5
SUD78TYO9FX,Nichole,13,11/4/15,3.5
JYT78JSJ1TM,Palmer,295,4/11/18,2.5
IXV25VON8IW,Jamalia,79,6/28/13,2.5
XHH47BQE3BI,Tyler,223,7/23/22,4.5
OJQ85UWH7KJ,Piper,122,6/2/12,3.5
MRG48VBL6MY,Hadassah,284,5/13/13,2.5
KDD63SSO1IK,Armando,59,8/15/17,3.5
AEN90SSQ3TD,Stacy,256,3/30/15,2.5
BUY23KUH1FB,Bethany,53,3/17/20,4.5
VHD61QNX3OH,Stephanie,88,6/5/14,3.5
AUV44PYB4BX,Brittany,71,8/15/12,1.5
ZWB15MVL2OI,Tyler,92,6/17/10,4.5
BQV40JXI0DB,Xanthus,171,6/21/19,1.5
RXF58NBU5SL,Lisandra,16,4/11/13,3.5
HZU71NBF2GC,Elliott,249,6/10/20,3.5
JQT35IGD3ZO,Giacomo,67,8/27/19,0.5
SMP23CHD5IG,Miriam,230,5/30/17,2.5
PXU37HHJ7KT,Illiana,269,5/4/13,2.5
DTU50YTQ6FQ,Jaden,246,12/29/11,4.5
XJV64NDQ4KD,Troy,89,7/24/11,4.5
EZZ83CQX4DT,Laurel,298,11/29/20,2.5
FGJ29DFM5YP,Kiara,288,11/14/13,3.5
MQZ18MYM7WR,Martha,147,5/2/17,1.5
HJN44ZXI4CR,Jade,242,10/16/21,2.5
VLB86XDO6RB,Elvis,78,8/30/19,1.5
JQY68OMV2TT,Christian,220,5/14/13,3.5
AHP03VWY8VW,Melvin,285,8/26/12,1.5
TJM51LHF5BI,Robin,108,8/25/11,3.5
RGQ09FFY3PY,Beatrice,8,3/24/18,2.5
PNN26RVS7SW,Preston,177,10/13/17,4.5
LDJ99EGP4VX,Aileen,93,11/22/15,3.5
ZGE28KRX0JY,Erich,57,11/27/13,2.5
JIV50JIL1BE,Melodie,78,7/9/17,2.5
MEG64YEU7BA,Amery,261,5/28/12,1.5
RUX93RWN5ZU,Conan,47,11/29/11,1.5
BZS99VDX1GO,Ulysses,156,11/3/10,2.5
HIC15QIT8GR,Leandra,124,3/23/14,2.5
MJE87MKN3NB,George,298,3/26/11,0.5
WNJ45AFP2MT,Xantha,229,5/28/15,0.5
IRZ26LFG0HR,Fiona,56,3/8/19,4.5
IUN41COO6PX,Melyssa,74,8/2/20,2.5
XLR53DTD8CK,Cyrus,108,5/12/12,3.5
OBM89GIS5IQ,Britanney,86,6/11/18,4.5
JDD24JDI4YS,Carson,263,9/26/13,3.5
OOE26SLS3EU,Erasmus,129,12/1/18,2.5
WKK76PFJ8IG,Alexander,68,8/2/18,1.5
MKH06XIF8IT,Shellie,22,9/17/19,2.5
BDC47GPV3QE,Debra,146,12/11/15,1.5
JDU35MOU2HS,Caryn,198,12/4/17,1.5
XUB38BTN4MW,Wayne,86,1/24/14,3.5
YWP73GZN6EP,Oprah,262,2/9/22,1.5
BBE14LPK2GQ,Emery,180,12/28/19,4.5
NQH86XJO8FN,Farrah,155,7/14/13,3.5
NAN32HTS6JT,Kai,96,4/1/12,1.5
KFI76ROV2SB,Ayanna,116,2/4/20,4.5
MPA11ENO5VH,Declan,15,10/28/20,4.5
CHL37YGI5DJ,Marvin,280,1/18/14,0.5
KKQ06GJV3GW,Zane,192,6/8/14,4.5
BMY22EQC6WA,Rosalyn,84,4/9/21,1.5
BHU37DGK2HC,Mona,113,3/6/18,4.5
FCR52RLL5EZ,Brynne,122,10/24/11,1.5
SIH34LIO8EG,Piper,130,2/16/16,2.5
PKZ04EWB3PM,Hadassah,43,11/18/20,1.5
GCI53ANH8DI,Alice,124,6/9/22,2.5
YEV18PLP7UT,Hadassah,68,3/5/17,3.5
VTR46XOO2YA,Mohammad,149,7/23/21,3.5
ZYG69BLY3EP,Denise,206,3/26/11,4.5
FHG13MLT0MF,Demetrius,100,4/30/23,1.5
WFT64CMW1JC,Zenaida,156,2/21/22,4.5
PJO36CGS9HH,Mia,122,2/25/18,2.5
FMG46LFE3CJ,Basil,43,8/12/20,0.5
CSI35CEW0JP,Hiram,192,12/12/10,1.5
VVF89OBG7YD,Lara,74,2/5/19,0.5
YEV74LNK3HA,Harriet,150,9/19/20,2.5
PDK56BNJ0ZH,Kimberley,26,9/13/17,2.5
IVP40ZVQ7QJ,Susan,93,4/7/19,3.5
WLZ12PKE5PH,Brynne,26,10/25/13,3.5
YCV65SOJ2JC,Baker,68,3/25/13,2.5
KDD51ZLD7GC,Macon,264,5/4/22,3.5
MQT17UJT3EJ,Clementine,294,10/21/11,2.5
UKG66XTF1IR,Ciaran,294,5/23/22,3.5
WFJ50QVY8LO,Mercedes,149,1/25/22,4.5
ATP63MLR1NU,Imelda,271,8/11/21,4.5
MWC72YWR5YJ,Ferris,120,9/24/15,3.5
BKO43PGQ8DO,Iris,46,9/7/10,2.5
CMD17IUC5CU,Damian,146,7/17/14,3.5
XJD80ATE8XM,Dolan,48,4/16/23,3.5
BJB94PUX6GO,Quinn,131,4/14/17,1.5
GAS62YFO4WL,Leroy,297,6/6/12,3.5
LBX58NWA6VI,Summer,297,6/2/16,4.5
VGX22IZM4HO,Ori,199,8/11/19,3.5
SHK21YYO5OJ,Fallon,152,11/22/11,3.5
GUP45FRG2HL,Robin,121,3/4/15,4.5
PSR09ESA6MY,Aidan,176,4/11/22,4.5
KPD47IGC6UE,Cyrus,78,11/12/17,0.5
RHX39RPQ6DM,Macaulay,139,11/19/14,0.5
MXB95WDB1VF,Isaac,287,10/31/10,1.5
HCX21MTI3BH,Eliana,74,9/19/14,2.5
BFT15HQM1UU,Nina,116,9/30/14,3.5
RYH25BWE6VX,Wyoming,58,3/11/18,2.5
SDJ75NLB2CV,Brett,227,3/22/13,3.5
OPN35FSV3BV,Dalton,287,4/8/11,2.5
UNH72HKC8UN,Moses,50,12/14/12,0.5
GFW67SEH4AL,Belle,280,5/3/16,2.5
NHS28SRE4US,Cooper,234,1/18/15,3.5
SGF77DZI7IQ,Ariana,59,4/27/14,4.5
THC62WFS5VR,Wang,131,3/4/21,4.5
KTF39AWY8VG,Byron,54,6/29/19,4.5
ANH76SUS1SG,Desiree,265,10/7/16,4.5
VPD41DQF4PD,Delilah,209,1/1/17,1.5
JQT89VIL8OE,Calvin,165,10/1/12,4.5
MCP57EEE6LV,Ryan,185,9/9/16,2.5
JLU14DSM7FZ,Quon,267,6/17/14,4.5
MSA03VTY3KI,Azalia,280,5/31/11,1.5
XBH55MWG6GP,Irma,254,1/1/11,4.5
QVU75NWT4VI,Hyatt,274,12/17/16,2.5
OII24YAF7EZ,Carly,74,4/4/21,4.5
SGD88OIG4FK,Tamekah,106,2/24/23,1.5
SKX24YRX8XM,Fallon,84,3/27/21,3.5
MWH86VAT1FV,Virginia,88,10/1/18,1.5
UMT27KVC1AK,Hadassah,44,7/9/14,3.5
BGP11XEH5QF,Wallace,150,3/17/18,2.5
ALK45GQX6WL,Libby,98,5/23/13,0.5
JCC85PLH6NP,Christian,172,9/9/12,1.5
RNF94ESM6KH,Nomlanga,69,12/27/10,4.5
RJQ78CYG4GW,Aristotle,222,7/29/11,4.5
QXH96CQO3GD,Emily,203,6/2/13,4.5
KUG70TPF0OO,Fleur,37,9/17/10,1.5
HTP08UVY3II,Nicole,227,12/26/15,3.5
XSC77KND9JK,Cedric,30,10/5/21,1.5
YHU59WVT6CV,Ava,105,4/11/19,2.5
WJD68TVZ6JJ,Keegan,268,5/13/18,2.5
LPY28KLY0DZ,Alice,46,4/17/19,4.5
ZOB11STC9UO,Hunter,152,5/15/21,1.5
GWV67HJK7RR,Porter,187,6/2/16,3.5
YQJ68AYW1SZ,Brianna,299,6/9/17,1.5
FLA84HNC1VX,Len,212,11/24/14,4.5
EFY88AVW3JE,Georgia,235,4/20/20,2.5
VQO75YYW7WW,Kitra,221,12/6/10,0.5
IWY77PKM1KE,Clarke,103,6/10/21,3.5
EIB79VEB9CS,James,275,2/20/12,2.5
KVF58JCG6TB,Macy,112,12/11/16,1.5
XZC91XOT3CV,Sierra,12,9/5/16,4.5
LQA68VJK7YT,Brenda,181,2/5/15,4.5
SFJ91KHE4TT,Orlando,68,1/6/23,3.5
EWA54BOY8TT,Tobias,93,10/28/18,4.5
EUB21ITK8NI,Noble,34,10/20/16,1.5
QNJ81FYC0ES,Malachi,283,7/16/22,4.5
UXG90CLM4DM,Jade,127,10/17/21,0.5
VEH53FIL2CX,Camille,267,8/11/20,1.5
VWR51KWH9JW,Sasha,225,7/28/20,2.5
XMD66TGX4HM,Irene,41,8/13/13,2.5
PVK01XQD7VF,Jermaine,224,1/8/15,2.5
WXI45JQA8VA,Idona,123,10/24/10,0.5
KPQ95VRD9BU,Reece,152,2/26/20,0.5
LLS38ILG1ZV,Ulric,180,6/16/18,1.5
QVJ27EVS9WB,Bertha,176,8/30/21,2.5
VQT44YXN1AY,Carol,251,4/30/22,1.5
BLX51YEE4SV,Hiram,19,5/18/18,1.5
JJN11UWU6PR,Maggie,31,4/21/16,3.5
QWE85LSL0XC,Cara,239,10/2/10,1.5
WOV21XLY4GR,Ashely,167,6/17/21,2.5
RDC86VGF1WB,Justine,86,7/20/12,2.5
ZDT85LCB3CB,Jana,103,6/22/18,2.5
VGD21AQZ7FX,Omar,61,3/17/16,3.5
DSY04SVY4UX,Garrett,277,3/28/18,4.5
QJB80RXF4CM,Omar,51,4/22/17,2.5
LRQ79GBL7HH,Stewart,266,1/31/20,2.5
TUB16ZWK0WD,Susan,116,4/17/19,2.5
BVE25OKO0LY,Nelle,289,1/6/19,1.5
QYX41IKU2PO,Ira,95,12/25/22,2.5
GXG14TBL7WP,Echo,101,4/17/14,2.5
FEI15MBD5RE,Marah,94,6/13/19,4.5
TNO76RTZ5YN,Bruce,250,9/10/12,4.5
BMK57URO6XU,Akeem,258,6/22/17,0.5
IXR92NCR8RI,Larissa,54,12/19/21,3.5
BTH88HXL8MH,Eagan,79,11/16/13,0.5
EJJ32PDZ3SI,Cameron,153,8/30/10,3.5
LCB82NTD0LN,Lara,14,3/20/20,2.5
XHY51PYV7TG,Sopoline,150,6/30/11,1.5
CAG15NCZ3ET,Caleb,282,2/25/15,3.5
KAR31FUE1MJ,Tobias,236,5/26/21,4.5
UEW55OYC6OQ,Naomi,261,7/2/12,4.5
LLU45VVY8MM,Raphael,113,5/17/22,3.5
WVB71RJF9QB,Shoshana,278,7/24/18,3.5
QPV67DDS9RJ,Solomon,166,6/4/13,1.5
SRB69NXO3DT,Kadeem,61,2/12/17,2.5
BLG39PLB9DF,Yardley,12,1/31/11,0.5
ITO60IYU8IW,Marcia,274,12/16/16,3.5
INI74XRX3EC,Meredith,181,5/14/22,1.5
WLD64IEW5CW,Megan,12,4/30/23,3.5
OTR88TFM3MV,Kessie,96,7/31/12,1.5
WWE11INV3CR,Christine,70,3/5/22,2.5
BXX76EQT2PO,Abraham,192,5/11/15,0.5
JRB66VFH7FX,Branden,268,6/25/14,1.5
AWI38SYT9WE,Sydney,195,6/14/16,0.5
CMD10OFF2PA,Chiquita,47,11/13/21,4.5
RZE17OHV4GC,Noelle,143,5/30/22,1.5
KVH23RIF2KS,Colin,76,7/4/12,1.5
QKZ10UFY1NL,Branden,223,6/23/20,3.5
FUB76DFO5DD,Caesar,102,9/1/17,1.5
WHJ09VRR2SR,Judah,279,1/8/11,1.5
NSW28OAU2ID,Rina,2,6/17/12,3.5
TRU93WFJ3OM,Castor,121,12/12/13,1.5
WEQ06GPD8ZE,Ezra,205,2/3/19,0.5
BAY11KIN6XI,Melissa,108,3/2/23,0.5
ABP15HLS2FT,Zorita,196,6/17/17,2.5
LPD77WGC6NR,Lars,66,2/4/14,1.5
DYW65RBR6BK,Caesar,264,11/13/14,2.5
GBG75DPE1GF,Shannon,43,3/9/17,3.5
LKE18XQY1VW,Acton,219,1/23/11,2.5
FTX38WHA9TC,Teagan,293,3/6/13,3.5
XLU46RTV4WQ,Irene,179,10/19/12,2.5
YJV55WMQ0JT,Lance,13,7/20/11,4.5
MXY21BPP5HC,Tara,59,2/22/20,2.5
ESJ73IJF5SQ,Thaddeus,281,7/20/22,1.5
RJX65QNN5FA,Noel,267,10/15/10,3.5
UDQ51VLH1YR,Sylvester,23,4/14/18,0.5
BFN40AFH4MH,Chastity,74,11/30/14,0.5
YME53NCI2ZP,Evan,130,3/27/13,3.5
FLD31UOU4WJ,Melyssa,31,10/13/10,1.5
QOY23LXI1DV,Zena,44,9/3/19,3.5
TRB31COW3SA,Elliott,16,10/23/14,2.5
LWP27OAK5GT,Trevor,276,4/21/13,1.5
CTF62LMB4OG,Sydney,9,9/24/20,0.5
JXC65VDG2WS,Zahir,34,4/17/12,4.5
MDG32ORV4DZ,Ella,292,9/23/15,2.5
LQS36UVI0PN,Kaseem,132,10/2/17,4.5
RHC78VFX3BU,Bruce,203,3/12/17,4.5
RVG82DBY9MV,Shelley,208,11/15/21,1.5
IPY60YLG1CQ,Mechelle,49,9/2/18,3.5
TWQ32PVY0EB,Philip,44,2/21/19,2.5
MMF28FFG5AD,Velma,150,5/23/11,2.5
MXX38FZL4EI,Lance,152,11/20/16,3.5
SZX54GPU4CQ,Pamela,223,10/19/18,3.5
UWX44IWY4WI,Alfreda,133,4/10/23,3.5
EDD63VQJ8YE,Zeus,251,2/21/13,3.5
CGP69QNL4US,Roanna,68,1/15/19,2.5
GRV48CGN3KI,Finn,77,6/12/16,3.5
EJF92KEJ7RY,Jessamine,277,8/1/18,3.5
HEN38ONL3YF,Jack,22,7/22/15,0.5
FOQ46WXQ3EY,Craig,125,12/27/14,1.5
GFG43EMO6SN,Adria,166,10/7/12,3.5
KEG95XHN7EO,Lance,35,11/12/12,2.5
SPO27UIJ0JL,Kaseem,226,10/25/16,1.5
DQZ33LJA4SB,Mollie,209,5/9/18,0.5
WRH88IIG6WD,Isabelle,252,12/13/10,4.5
VSY07HYC2GR,Deanna,53,9/3/22,4.5
KIZ71WZW8MQ,Tyler,225,8/16/14,4.5
GAW78HPO5EP,Winter,169,10/12/17,4.5
RWK56RHE8ME,Giacomo,283,7/6/10,2.5
PJK59PWK3LY,Byron,293,4/10/22,3.5
NFI73IIX4RS,Summer,270,5/4/22,3.5
OJN72FZJ4IO,Mechelle,210,8/30/16,0.5
YVX78NPM5IT,Brandon,218,2/10/21,3.5
PDL29UMC1XQ,Nicole,221,2/2/14,1.5
TMC79GXL2DH,Brenden,228,1/8/12,0.5
CIP51RJH7WY,Cassandra,182,5/6/11,2.5
SNE11SWL3SO,Zephr,284,5/21/17,3.5
WNY38TON1TT,Clinton,21,12/31/16,1.5
AMZ78DBA1QC,Travis,170,6/14/16,4.5
MUP81QQD7LM,Derek,289,7/11/18,4.5
RID95JQM4DO,Burton,67,8/23/20,3.5
SYS95XQJ3OF,Curran,240,10/6/14,3.5
GEL73UCE9AC,Benedict,9,3/8/16,4.5
HVI41ULD1EF,Igor,176,8/16/12,4.5
DNK58CTB7QU,Ava,167,4/23/12,3.5
PXO67YGB0VL,Ian,10,1/26/20,4.5
XJY27XOL0CR,Sierra,35,10/5/19,2.5
YSO55QDW8ZT,Keegan,81,10/6/14,3.5
MSE87UNL3PR,Brynn,31,1/16/11,2.5
LDR57NVO9YV,Alexandra,57,12/15/15,2.5
JOF69DBS8MB,Bevis,64,6/1/16,3.5
YSW35PDY6IW,Genevieve,36,9/10/17,3.5
BSG38DEQ6DV,Marshall,223,1/27/11,0.5
MRW58UVR5AO,Gay,290,1/23/13,4.5
EDU70VDW8SQ,Camden,128,10/20/18,3.5
LWP67KNY5SF,Arsenio,275,4/2/23,3.5
ZVD72KNG7EQ,Joshua,169,9/10/10,4.5
FPF84EMN1CA,Ava,146,4/3/23,4.5
IJP66WXG4SF,Colt,107,3/7/20,1.5
QMW54CSH4MQ,Hunter,72,3/4/16,4.5
SNL27OHY3GD,Jelani,259,8/2/12,4.5
KUJ33QKP8RF,Amethyst,236,12/30/22,1.5
UUF28UKJ4KS,Lane,66,9/25/20,1.5
BLH13MVL9SP,Lewis,258,7/11/16,2.5
YYB29AHN5PR,Kato,60,5/22/13,3.5
WTR66XJS5MY,Yen,33,10/1/11,1.5
WYK62XLW2OE,Odessa,190,6/16/14,4.5
LTC38TEZ5UY,Kylynn,146,11/23/13,1.5
FQO18SDU6XO,Norman,86,3/10/19,0.5
MQF98BGJ6OR,Bert,129,2/28/15,3.5
YEN21UFH3YU,Gemma,168,11/11/16,1.5
GDP27NRV7HB,Tana,74,5/15/15,4.5
CVV31QRF6GQ,Camden,86,8/30/22,1.5
TTC22ETG1FO,Hayden,298,5/28/11,3.5
BLJ34CDE3FY,Ali,30,10/28/20,2.5
BYQ38GZR5IO,Kathleen,122,6/4/21,2.5
BXJ76ETS6WV,Tarik,128,12/13/22,1.5
ZVL66YXI2YB,Cleo,105,12/8/20,4.5
OWW22XNU4TC,Chiquita,111,10/8/17,4.5
YON64GGV3ZY,Meredith,14,4/6/22,3.5
XTS32LNQ3NE,Mollie,162,10/11/11,1.5
FSS42SLS3BG,Idona,189,6/1/11,0.5
FXH42JSP9LZ,Fritz,173,8/28/14,2.5
WHZ54GUM2BX,Larissa,178,3/17/14,2.5
JWU41GTJ4LR,Mia,255,10/7/22,1.5
FVY80DMU0QM,Lionel,104,6/24/20,0.5
AQW76YRH5OU,Salvador,100,1/11/11,4.5
STZ03EOQ8SZ,Phillip,209,2/16/14,1.5
PWE58FKM9XQ,Elliott,63,1/14/16,2.5
ZIT64GCO3HH,Wang,122,8/17/19,3.5
HEH03DAD8GV,Brielle,190,3/5/20,4.5
CJP14IXQ8VO,Maile,25,11/13/15,4.5
IUC73EQX2XE,Shad,3,5/18/11,3.5
QVR04YWR8FS,Alea,109,6/19/15,0.5
LFI69FHH7JL,Harding,81,3/30/21,1.5
MQK13FXB2YV,Zachary,275,2/20/23,1.5
UNE37KIE8TJ,Erica,134,10/10/22,4.5
MNT46PFR7PJ,Libby,6,10/21/14,4.5
CLM90XGS8WP,Allistair,90,1/5/13,3.5
KLP25HWH4GF,Lara,8,4/16/18,2.5
XWL96VRW2IF,Armand,183,2/12/18,4.5
GRH63UQY1IP,Yolanda,69,4/15/11,4.5
VYD26VEQ9UV,Sigourney,212,10/25/21,1.5
YCO52LIB3RY,Quinn,119,3/6/16,1.5
FTX88NDE2IS,Erich,243,8/14/13,2.5
MES66BJD4WH,Hope,45,4/1/15,3.5
THB38PPL7JK,Charles,253,6/12/21,2.5
KPT31WRH9NS,Graiden,201,10/21/21,0.5
LKF62ZVS6DP,Paul,3,2/16/18,2.5
JPK67VZC3RD,Keely,70,8/31/15,1.5
UGK13BPT7UC,Genevieve,258,1/3/12,4.5
IGE11ODI5VE,Orlando,221,12/5/21,0.5
FQW34MSG6KQ,Gay,286,1/10/22,2.5
WRL56IBW2RX,Reagan,164,2/16/22,3.5
QDM88NPN4UD,Sierra,204,7/31/21,4.5
IDV85IOJ4FJ,Jenette,126,12/26/12,0.5
ZKQ97XCO2NZ,Boris,69,6/19/19,1.5
DHZ22ULK0KH,Gareth,24,5/16/14,1.5
VJS15RNK4XH,Gray,139,12/8/18,3.5
FWI66ADB7OP,Myles,166,7/30/15,3.5
YOC58YZW1VP,Ava,257,7/15/14,4.5
SCC22KOY3HO,Ferris,19,10/12/22,2.5
BND57XBD6YH,Nicholas,41,6/24/14,4.5
TGE58ODL2ZB,Drew,22,10/17/15,4.5
FEK49KSV4BH,Thane,90,1/30/12,1.5
NQE95SKQ3JP,Damian,143,1/10/13,2.5
GUK95XKG4PZ,Claire,226,10/17/19,2.5
PPT41WEM9CG,Cody,150,2/7/20,1.5
TDI96CEQ8DW,Lamar,265,10/31/22,0.5
FNK18XLD4IR,Baxter,97,5/16/11,0.5
HBV41JKD7GI,Octavius,257,12/20/18,3.5
CLC87YGM1VS,Neve,186,7/10/15,1.5
TIJ68LJF8YM,Silas,162,3/4/14,3.5
XIR13WLQ6TF,Amery,49,3/9/15,1.5
IJR68KDG7EE,Yael,10,10/14/15,1.5
PLB78HTH5MI,Melodie,219,2/13/19,2.5
XKN50IHY6KF,Laurel,65,6/11/13,3.5
