Restaurant_ID,Restaurants_Name,Address,City,State,Postal_Code,Latitude,Longitude,Stars_Rating,Review_Count,Restaurants_Delivery,Outdoor_Seating,Accepts_CreditCards,Price_Range,Alcohol,Good_For_Kids,Reservations,Restaurants_TakeOut,WiFi,Good_For_Groups,Wheelchair_Accessible,Happy_Hour,Noise_Level,Dietary_Restrictions
lK-YaoQ670dGJrmaqyJTBA,Ernst Cafe,600 S Peters St,New Orleans,LA,70130,29.9471376,-90.0656132,3.5,332,1,1,1,2,1,0,0,1,0,1,1,1,4,0
jK6q5lswkJWVubI1zTAr9Q,German Restaurant,2616 U S Hwy 19,Holiday,FL,34690,28.1966525841,-82.7396079448,4.0,86,0,0,1,2,1,1,1,1,0,1,0,0,1,0
6rzuiMOivqs6Qc3VS1ugGg,McDonald's,10019 Adamo Dr,Tampa,FL,33619,27.943677825199998,-82.3365297,1.5,31,1,0,1,1,1,0,0,1,1,1,0,0,1,0
lpDctDItk9GkfZD-cZ6oQA,Revel Kitchen,8388 Musick Memorial Dr,Brentwood,MO,63144,38.627511,-90.337374,4.0,155,1,1,1,2,1,1,0,1,1,0,1,0,4,1
zHkUfXkNE34OVQWbFPVqrw,Timothy's Lionville,120 Eagle View Blvd,Exton,PA,19341,40.0485182476,-75.6634456366,3.0,102,1,1,1,2,1,1,1,1,1,1,1,1,4,0
OhHq33rmBih3fczFi8gSFQ,The Tenderloin Room,232 N Kingshighway Blvd,Saint Louis,MO,63108,38.644901,-90.264165,4.0,105,1,0,1,3,1,0,1,1,0,1,1,0,4,0
AQmW8ZREbg8ZS0AjkARDig,Mayflower Chinese Restaurant,53 E Bridge St,Spring City,PA,19475,40.1823404,-75.5482102,4.0,51,1,0,1,1,1,1,0,1,1,1,1,0,4,0
5Mxa0q08Kn6ZVbmbsLcZDw,Buca di Beppo Italian Restaurant,6045 E 86th St,Indianapolis,IN,46250,39.9118377,-86.0631163,2.5,182,1,0,1,2,1,1,1,1,1,1,1,0,2,0
KhXE6BV9JH6-sl6csz7E0g,Red Lobster,5090 W 38th St,Indianapolis,IN,46254,39.824326,-86.24672,3.0,42,1,0,1,2,1,1,0,1,1,1,0,0,1,0
Ci9fTZBlMjf3dTrwowuntQ,Picayune Social House,326 Camp St,New Orleans,LA,70130,29.9503434,-90.0688534,4.0,180,1,1,1,2,1,1,1,1,1,1,1,1,4,0
6t2vWF-O7SZODpvR5V3mcQ,Beccas Restaurant,19 S Whitehorse Rd,Phoenixville,PA,19460,40.119196,-75.503199,3.0,35,0,1,1,3,1,0,1,0,0,1,0,0,4,0
pVoiBkEnB1sS2R8l8UpZEA,Gill Dawg,5419 Treadway Dr,Port Richey,FL,34688,28.273809,-82.724821,3.5,149,1,1,1,2,1,1,0,1,1,1,0,1,4,0
SUL_XDzGnnccUgHqnix1Ng,The Slider House,1907 Division St,Nashville,TN,37203,36.1498107,-86.7963357,3.5,245,1,1,1,2,1,1,0,1,1,1,0,0,2,0
gERx_PW1-hjWR_UCsTMH1g,Big Joe's Sandwich Shop,416 Wanamaker Ave,Essington,PA,19029,39.8664129,-75.3004693,4.5,98,1,0,1,1,1,1,0,1,1,0,0,0,1,0
eqqfXrtdXTdwxR0qt_nn-Q,City Line Pizza,2749 N 47th St,Philadelphia,PA,19131,40.0015642,-75.2231686,3.5,68,1,0,1,1,1,1,0,1,0,1,0,0,1,0
biJ5qV6nRtbz0HxtUEQJUQ,Willie's Seafood,1912 Main St,Valrico,FL,33594,27.9464689217,-82.2571097109,4.0,102,0,0,1,2,1,1,0,1,0,1,0,0,4,0
va0yjjOMfnX_L1P0mWZg8A,India Oven,2727 N Campbell Ave,Tucson,AZ,85719,32.256551,-110.944145,4.0,189,1,0,1,2,1,1,1,1,0,1,1,0,4,0
GuX_h4rctgN9X3p3SyK-1Q,Tropical Smoothie Cafe,"200 N Tampa St, Ste G-120",Tampa,FL,33602,27.9463526689,-82.4586503056,2.5,73,1,1,1,1,1,1,0,1,1,1,0,0,1,0
MJI-bNIn3QDgiGggm9Wp1w,Moby Dick Restaurant,220 Stearns Wharf,Santa Barbara,CA,93109,34.4092096,-119.6854512,3.0,871,0,1,1,2,1,1,1,1,1,1,1,1,4,0
W2lEjwsnCqm3SmjleJ0xlw,Front Porch & Bart's Tavern,5924 N Florida Ave,Tampa,FL,33604,28.0012808,-82.4597828,3.5,378,1,1,1,2,1,1,1,1,1,1,1,1,4,0
IL1t53JLx3Gu0rUB4P50EQ,Tiramisu,1519 Walnut St,Philadelphia,PA,19102,39.9499551,-75.1668474,3.5,49,0,0,1,3,1,0,1,0,0,1,0,0,4,0
b4LYPaEIavtX6dzRZkQJtg,Rosati's Pizza,10443 Ulmerton Rd,Largo,FL,33771,27.8963419684,-82.7843846369,3.5,46,1,1,1,2,1,1,0,1,0,1,1,0,4,0
5iVzAXPYqeMx6f2o4AYRcw,Green Leafs & Bananas,8500 Essington Ave,Philadelphia,PA,19153,39.8764013502,-75.2469757727,2.5,60,0,0,1,2,1,1,0,1,1,0,0,0,1,0
8xeP-hY-mIBYufHVeMvokA,Queen's Pizza & Restaurant,40949 US Hwy 19 N,Tarpon Springs,FL,34689,28.144277,-82.739591,3.0,84,1,0,1,2,1,1,1,1,1,1,0,0,4,0
G4VYdDhZ0lxzQ0OvUhWfEg,Dairy Queen Grill & Chill,1420 N Mount Juliet Rd,Mt Juliet,TN,37122,36.1920734828,-86.5154042976,2.0,63,1,1,1,1,1,1,0,1,0,1,0,0,4,0
aAj8lBJmVvf-Pe2Vzmbh_g,Azul Restaurant and Lounge,3800 E Sunrise Dr,Tucson,AZ,85718,32.314919,-110.916127,3.5,87,1,1,1,3,1,1,1,1,1,1,0,1,1,0
hjioC2B9QdrvfYRTD4oH3Q,Nonno's Bakery,100 S York Rd,Hatboro,PA,19040,40.1754691,-75.1068981,3.5,59,0,0,1,2,0,1,0,1,0,0,0,0,1,0
QuvRrShgh9lFrfj0ZUaNJw,Cork Restaurant,90 Haddon Ave,Westmont,NJ,08108,39.9117221,-75.0526109,3.5,46,0,1,1,2,1,0,1,1,0,1,0,1,4,0
6RKcICXt1s9Mm35d3X5P0w,Rawk Star Cafe,32522 US Hwy 19 N,Palm Harbor,FL,34684,28.0674837,-82.7389819,5.0,36,0,0,1,1,1,1,0,1,1,1,0,0,4,0
KPzDlvjirWoWqQICXLgxsg,Popeyes Louisiana Kitchen,4493 Commercial Way,Spring Hill,FL,34606,28.495525,-82.596335,2.0,31,1,0,1,1,1,1,0,1,0,0,0,0,4,0
fOgT1JeHDEwI5KWYwgbggw,Kyoto Sushi & Grill,657 Gravois Rd,Fenton,MO,63026,38.5126000372,-90.4435023269,3.5,35,0,0,1,2,1,1,0,1,0,1,0,1,1,0
2jwUldEzfMAjPQVCgljLCg,Parlor Doughnuts,"1720 West End Ave, Ste 100",Nashville,TN,37203,36.153487,-86.795904,4.5,37,1,0,0,1,0,0,0,1,0,0,0,0,1,0
dgqQ53BRpFxsm9KFklXrsw,Uno Pizzeria & Grill,1516 Providence Ave,Chester,PA,19013,39.8607222716,-75.3601885914,3.0,40,1,1,1,2,1,1,1,1,1,1,0,1,4,0
eYoOM8C9mEpdZx_wAsqcug,First Watch,3309 East 86th St,Indianapolis,IN,46240,39.91084,-86.1091,4.5,262,1,1,1,2,1,1,1,1,1,1,0,0,4,0
M9u3lvTUrM9wBUfssdOnjw,Rigo's Restaurant,2527 S 4th Ave,Tucson,AZ,85713,32.1928478,-110.9650812,4.0,120,1,1,1,2,1,1,1,1,0,1,0,1,2,0
3ftfZdQ7pqf6QUhQ6L0qpA,Dab's Bistro,3401 North Hullen,Metairie,LA,70002,30.0110366,-90.1575084,4.5,53,0,0,1,2,1,1,0,1,1,1,1,0,4,0
LPkl59vEZ7-jsEc3Txy3jA,McDivot's Wings and Raw Bar,10706 Countryway Blvd,Tampa,FL,33626,28.0569426267,-82.6238414614,3.5,89,1,0,1,2,1,1,0,1,1,1,0,1,4,0
8yPwrhB7jqEB7arUxL5-fA,Cafe Flora,100 Springdale Rd,Cherry Hill,NJ,08003,39.8613221,-74.9753067,3.5,98,0,1,1,1,1,1,0,1,1,0,1,0,1,0
ZALxLqcIfrW047KDHwhiDQ,El Burro Loco Downtown,"1101 Lucas Ave, Ste 1",St. Louis,MO,63101,38.6320103593,-90.1949255168,3.5,76,1,1,1,2,1,0,0,1,0,1,1,1,1,0
2Ad94NTHrjb9R8BXYUaKUg,Jack's Donuts,503 N White Horse Pike,Laurel Springs,NJ,08021,39.8240914,-74.9968315,4.0,93,0,0,0,1,0,0,0,1,0,0,0,0,1,0
aEZdzmzcpqgaaf7dYfieJg,Korea BBQ & Sushi,"6688 Nolensville Rd, Ste102",Brentwood,TN,37027,36.0005863,-86.6920685,4.5,150,1,1,1,2,1,1,1,1,1,1,1,0,4,0
jjFUWQdn6HANmgVy3Qy0RA,la bamba,600 Catharine St,Philadelphia,PA,19147,39.9386746,-75.1531814,5.0,44,0,1,0,1,0,0,0,1,0,0,0,0,1,0
Un6UO11mgLC6oRgozaJAKw,Chipotle Mexican Grill,"2327 Cottman Ave, Ste 61",Philadelphia,PA,19149,40.0478755407,-75.0582505447,2.0,82,1,0,1,1,1,1,0,1,1,1,0,0,2,0
prZjGYZFtZ05e80cSEYyjg,White Dog Cafe - Wayne,200 W Lancaster Ave,Wayne,PA,19087,40.04374,-75.391408,4.0,640,1,1,1,3,1,0,1,1,1,1,1,1,4,0
cAAtoYUKC_Z8AmSF95mjcg,Two Boots Nashville,1925 Broadway,Nashville,TN,37203,36.149319,-86.7981306,4.0,440,1,1,1,1,1,1,0,1,1,1,0,1,4,0
9MiCr4rNFRijL89edcNv1A,Doson Noodle House,135 N Carrollton Ave,New Orleans,LA,70119,29.975467,-90.100145,3.5,96,1,0,1,2,1,1,1,1,1,1,0,0,1,0
2nH9VeSImqQK_MHWBqYEQA,The Gladwyne Lunch,951 Youngsford Rd,Gladwyne,PA,19035,40.037208,-75.2803892738,4.0,35,0,1,0,1,1,1,0,1,0,0,0,0,2,0
k1MuHnIdfKGDC066jDcIyg,Toula's Trailside Cafe,11 S Safford Ave,Tarpon Springs,FL,34689,28.1458327,-82.7544092,4.5,144,1,1,1,1,1,1,0,1,1,1,0,0,2,0
FaY_9x8ZtsuHe5wS2iJM1Q,Verti Marte,1201 Royal St,New Orleans,LA,70195,29.962126,-90.061236,4.0,1309,1,1,1,2,1,1,0,1,0,0,1,0,1,0
g0OWissnXQgRJVJGYv1mfQ,Coco's Bakery Restaurant,7250 N Oracle Rd,Tucson,AZ,85704,32.3383564,-110.9766962,2.5,85,1,0,1,2,1,1,0,1,1,1,0,0,4,0
yYwZWTgSoweD0YNh2p9QRw,Tiffany Diner,9010 Roosevelt Blvd,Philadelphia,PA,19115,40.0740183,-75.0361529,2.5,155,1,0,1,2,1,1,0,1,0,1,0,0,4,0
NRd01eXx85MPnfSz6YInvA,Fogatas Authentic Mexican Food,5560 Nolensville Pike,Nashville,TN,37211,36.046921,-86.710699,4.0,154,0,0,1,2,1,1,0,1,0,1,0,0,4,0
T7pfUqFPaxJWLquFePSLcw,Catherine Rooney's,1616 Delaware Ave,Wilmington,DE,19806,39.757606782,-75.5623250082,3.0,73,0,1,1,2,1,1,1,1,1,1,1,1,4,0
T1MvJAMCdkuSw4_8AIgPcg,Catelli Duo Moorestown,400 Rt 38,Moorestown,NJ,08057,39.9442948635,-74.962801592,3.0,75,0,1,1,2,1,1,1,0,1,1,0,1,4,0
O0YIl4pLXiBwpk5y7vFqMg,Big Mike's Cafe,9611 College Ave,Indianapolis,IN,46280,39.9279528111,-86.1458319426,4.0,64,1,1,1,2,1,1,1,1,1,1,0,0,4,0
e7hf4M8Z1ltmnABM_ByVuQ,Crazy Johnnie's,3520 18th St,Metairie,LA,70002,30.0084541,-90.1603573,4.0,85,0,1,1,2,1,1,0,1,0,1,0,0,4,0
iVnBanh8anMgFr1LL8GeAQ,Siete Luminarias,2818 Cherokee St,Saint Louis,MO,63118,38.593755,-90.230831,4.0,46,0,0,1,1,1,1,1,1,0,1,0,0,4,0
8FE4V7Y5HliQ2bP-szn_sA,Pour House Burgers Bourbon & Brews,730 8th Ave S,Nashville,TN,37203,36.149347,-86.7788209,3.0,250,0,1,1,2,1,0,1,1,1,1,1,1,4,0
4RH0A9i8L_Ak5JzxLRzykg,Buffalo Wild Wings,13977 Trade Center Dr,Fishers,IN,46038,39.9914676234,-86.0047859737,2.0,121,1,1,1,2,1,1,0,1,1,1,1,1,3,0
K2IxWE8d0lHx1LSDiH3KjA,Pizza Plus,519 E Prater Way,Sparks,NV,89431,39.5405348,-119.7369711,3.5,121,1,0,1,2,1,1,0,1,1,1,1,0,4,0
NIEwDBsr36N74uPwjCaRwg,LaSpada's Original Steaks & Hoagies,1002 MacDade Blvd,Folsom,PA,19033,39.8802438283,-75.3405574,3.5,36,1,0,1,1,0,1,0,1,0,1,0,0,4,0
UnN-wx3ogx0lW3UokqQxRQ,Twisted Sprocket Cafe,16950 Vibrant Way,Land O' Lakes,FL,34638,28.212763,-82.535411,4.0,54,0,1,1,1,1,1,0,1,1,1,1,1,1,0
pDP9boyjGRc9cH3SufKfXQ,Me & U Pizzeria and Italian restaurant,1391 Delsea Dr,Woodbury,NJ,08096,39.829401,-75.124472,4.0,45,1,0,1,1,1,1,0,1,1,1,0,0,4,0
DCeJCt69MiPfGb0Bmvb_Kg,Casa Mexico,1605 N 13th St,Boise,ID,83702,43.6303082,-116.2035069,3.5,34,1,1,1,2,1,1,0,1,0,1,0,0,1,0
GMVFik6o0Kh38ztkCkFi8g,Moonlight Boba,"6251 US Hwy 19 N, Ste 102-103",Pinellas Park,FL,33781,27.828897,-82.679151,4.5,111,1,0,1,1,0,1,0,1,0,0,0,0,1,0
mIiCV8Gyauki_DXR6MDhpQ,Le Skewer,330 Franklin Rd,Brentwood,TN,37027,36.026336,-86.791156,4.5,52,1,0,1,1,1,1,1,1,0,0,1,0,1,0
SYb7oCytGSV6a3RnSFnE1g,Naked Chocolate Cafe,1317 Walnut St,Philadelphia,PA,19107,39.9492948,-75.1630387,4.0,212,0,0,1,2,0,0,0,0,1,0,0,0,1,0
onBKmYpiC2oWnLY5cufznA,The Claddagh Irish Pub - Plainfield,"2539 Futura Park Way, Ste 150",Plainfield,IN,46168,39.7114519,-86.3573658,3.5,162,1,1,1,2,1,1,1,1,1,1,0,1,4,0
2aP9wvEqpGLLDVpWTWlAog,Reynaldo's  Bakery,895 Linden Ave,Carpinteria,CA,93013,34.3983333,-119.5194878,4.5,130,1,1,1,1,1,1,0,1,1,0,0,0,2,0
cpLRN_Ze8BowhfSx5_urWQ,Ardiente,33 S 2nd St,Philadelphia,PA,19106,39.949015,-75.143818,4.5,77,1,0,1,3,0,0,1,1,1,1,1,1,1,0
VGN37glLit5oxbHIZ837Ag,Silver Chopsticks,"10580 N McCarran Blvd, Ste 108",Reno,NV,89503,39.535435,-119.8628277362,4.0,177,0,0,1,2,1,1,0,1,1,1,0,0,4,0
LCrT-HiIYiTzW7tpxuiTZQ,Great Valley Diner,79 Lancaster Ave,Malvern,PA,19355,40.0435041,-75.5293532,3.0,35,1,1,1,1,1,1,0,1,1,1,1,0,1,0
gHtOMNxliyEIqXQMoDLxww,Renaissance Nashville,611 Commerce St,Nashville,TN,37203,36.1607971007,-86.7811329384,3.5,340,0,0,1,3,1,1,1,0,1,1,1,0,4,0
kLq_rhEQhIkzKU0n6E9V6A,Basic 4 Vegetarian Café,Reading Terminal Mrkt,Philadelphia,PA,19107,39.9484374254,-75.1509475708,3.5,53,0,0,0,1,1,1,0,1,0,0,0,0,1,0
Cqj7hqYKtP9BJqvyfrWWNA,Thai Corner Restaurant and Bar,6850 Whitetown Pkwy,Zionsville,IN,46077,39.9500244,-86.3387455,4.5,51,1,1,1,1,1,0,1,1,1,0,1,1,1,0
20gJLt2-gr8MNQG84-K-4g,Sonata Restaurant,1030 N American St,Philadelphia,PA,19123,39.9671988,-75.1410133,4.5,71,0,1,1,3,1,0,1,1,0,1,0,0,4,0
4D7QDfPOsSPfKxBi3gs_qQ,Olio Pizzeria,"11 W Victoria St, Ste 21",Santa Barbara,CA,93101,34.4238136,-119.7060451,4.0,622,1,1,1,2,1,1,1,1,1,1,1,0,4,0
f07xfYaULkVekZBsjJ-i3A,Funk Seoul Brother at the Factory,"230 Franklin Rd, Ste 12S",Franklin,TN,37064,35.9331019362,-86.8612493221,4.0,41,1,1,1,2,1,1,0,1,1,0,1,0,1,0
lZ44dxn1TCzJaVBa8Ze8DQ,Sushi Teri,5746 Calle Real,Goleta,CA,93117,34.4417017,-119.8245635,3.0,266,1,1,1,2,1,1,1,1,0,1,0,0,4,0
H3WJK0fpoPrIotWqOG_yIA,BRU Burger Bar - Carmel,12901 Old Meridian St,Carmel,IN,46032,39.9761833,-86.146677,4.0,409,0,1,1,2,1,1,1,1,1,1,1,1,4,0
wtEfdCyFWS7pv2g-NmlRBw,Papa John's Pizza,"5814 Nolensville Pike, Ste 102",Nashville,TN,37211,36.0435870703,-86.7125501,1.5,40,1,0,1,1,1,0,1,1,0,0,0,0,1,0
2M_t0QajbpJdutGskVeWtQ,Hoagie Xpress,5426 Bristol Emilie Rd,Levittown,PA,19057,40.137397,-74.8687595,4.0,30,1,0,1,1,1,1,0,1,1,1,0,0,4,0
qkMMO794-59404bUiJ1Odg,Central Table,23 S Euclid Ave,Saint Louis,MO,63108,38.6396437,-90.2625462,3.0,174,0,1,1,2,1,0,1,1,1,1,0,0,4,0
DBSsY0WloqbYcPcDJWeKOw,Miga Korean BBQ & Sushi,2001 Hamilton St,Philadelphia,PA,19130,39.9623486549,-75.1722698211,3.0,141,1,1,1,2,1,1,1,1,1,1,1,1,4,0
9cOgjbxMXq1bL5dJikc6pg,Grounded in St. Louis,Lambert-St Louis International Airport,Saint Louis,MO,63134,38.744607262,-90.3677827281,1.5,123,0,0,1,2,1,1,0,1,1,0,0,0,4,0
2r-p8wj3dZm1baMbOzBvZg,Ho Wah Restaurant,325 W Northfield Dr,Brownsburg,IN,46112,39.8567365,-86.3957414,3.0,40,1,0,1,1,1,1,0,1,0,1,0,0,4,0
U61GVlMhdnMPri2NJXHayQ,The Goodness Land,"6555 W Overland Rd, Unit 110",Boise,ID,83709,43.5894202,-116.2624841,4.0,155,1,1,1,2,1,1,1,1,0,1,0,0,4,0
Y26UkTvbq9015MLZCarqww,Billy's Tarpon Turtle,1513 Lake Tarpon Ave,Tarpon Springs,FL,34689,28.146167,-82.728607,2.5,57,0,1,1,2,1,1,1,1,1,1,0,1,4,0
RT4apxmKb35wLe7pbyjFiw,Mr Penguin - South Tampa,1920 W Platt St,Tampa,FL,33606,27.9416515,-82.4796845,4.5,212,1,1,1,1,1,1,0,1,1,1,1,0,4,0
vhDWGF-8BfsxvS7Zo5Wv2w,Abe Fisher,1623 Sansom St,Philadelphia,PA,19103,39.9507508655,-75.1682812761,4.5,640,0,0,1,3,1,0,1,0,1,1,0,1,4,0
OjjifvQLwLWTrY8_yPCrLw,Oyster Shucker Craft & Draft,650 Corey Ave,Saint Pete Beach,FL,33706,27.7401027,-82.7533745,4.0,151,1,1,1,2,1,1,1,1,0,1,1,1,4,0
Uz4ezmjEr2SawQL3zRcoZQ,Dom's N.Y. Style Pizzeria,"218 W Market St, Newport Plaza",Newport,DE,19804,39.713166,-75.6127438,4.0,83,1,0,1,1,1,1,1,1,1,1,1,1,4,0
yX0P0_JV1imBE46I1ZMEaA,Panera Bread,"2534 Powell Ave, Ste 120",Nashville,TN,37204,36.1060110788,-86.7635008246,2.5,77,1,1,1,1,1,1,0,1,1,1,0,0,4,0
roy566JpT8RPwKQDQYt-LQ,Ike's Love & Sandwiches,"13967 S Virginia St, Unit 906",Reno,NV,89511,39.4033686622,-119.7486493025,4.0,80,1,0,1,2,1,0,0,1,0,0,0,0,4,0
PxVFM9j9IbjBMlMqvisqnA,Sonic Drive-In,2501 Franklin Rd,Nashville,TN,37204,36.124352,-86.776787,2.0,31,1,1,1,1,1,1,0,1,1,1,1,0,4,0
znlTHyGTSWyqZFYuS0KpmQ,Jerk Center,405 S Pinellas Ave,Tarpon Springs,FL,34689,28.1430603,-82.7564493,4.5,81,0,0,1,2,1,1,0,1,1,1,0,0,4,0
kldw3rf8_T6J2LxsetQ5UA,Native Grill & Wings,3100 E Speedway Blvd,Tucson,AZ,85716,32.2357497851,-110.9266027808,2.5,220,1,1,1,2,1,1,1,1,1,1,0,0,2,0
EUkh0Qyf_Y4-B69w_z8n6Q,The Grind Coffee Bar & Cafe at Westchase,9532 W Linebaugh Ave,Tampa,FL,33626,28.0432190931,-82.5919334963,4.0,375,0,1,1,2,1,1,0,1,1,1,0,0,4,0
Kp7x4xASudUpMjPBSCgn1A,Pag's Pub,72 W State St,Doylestown,PA,18901,40.3089949812,-75.1321956612,3.0,54,0,1,1,2,1,0,1,1,0,1,0,0,3,0
3wgypcF1yQJSQYqgFkNLpQ,Wingstop,"10019 N Dale Mabry Hwy, Ste 33",Tampa,FL,33618,28.042290399,-82.5035470015,3.0,52,1,0,1,2,0,1,0,1,1,1,0,0,4,0
KCYkj-4js1n30ZfB3Yf09w,Med Cuisine,5870 E Broadway Blvd,Tucson,AZ,85711,32.2184111668,-110.865223136,4.5,34,1,0,1,1,0,1,0,1,0,0,1,0,1,0
kCSUxMGElME4RdW__s6Iag,Danny And Clydes-  Metairie,4320 Clearview Pkwy,Metairie,LA,70006,30.0158955,-90.1883371,3.5,32,0,0,1,1,0,1,0,1,1,1,0,0,1,0
mv2aW6QMQJyAPEgUP9Q11g,Pibb's Rib Shack,"8801 New Tampa Blvd, Next to tires plus",Tampa,FL,33647,28.1423408,-82.3546404,4.5,42,1,1,0,2,0,1,0,1,0,0,1,0,1,0
D4Uw7MZVGd4QLZF_dxk-Pw,Brothers Barbecue,618 S Center St,Reno,NV,89501,39.51997,-119.8085,4.5,681,1,1,1,2,1,1,0,1,0,1,1,1,4,0
8JEcsyj5jqsSqmb0Xvwnbw,Hopsmith Tavern,1903 Division St,Nashville,TN,37203,36.150036,-86.7960021,4.0,234,1,1,1,2,1,0,1,1,1,1,1,1,2,0
HadzgmEdPY6n1a7Fz0WseA,Van Goghz Martini Bar & Bistro,3200 Shenandoah Ave,Saint Louis,MO,63104,38.608871,-90.234156,3.5,81,1,1,1,2,1,0,1,1,1,1,0,0,4,0
pXKUrKDnNzEW9rD3urTA5w,Floridian Beach Cafe,770 S Gulfview Blvd,Clearwater,FL,33767,27.9664347002,-82.8227583691,4.0,32,0,1,1,1,0,1,0,1,0,1,0,0,4,0
xX4W1LZAqEYUGGvTfhEPag,Skyler's Hoagies,"1200 S Church St, Ste 103",Mount Laurel,NJ,08054,39.9202,-74.9281,4.5,59,0,0,1,1,1,1,0,1,1,0,0,0,1,0
ryhPJ8yVzy7W_25lWOyPdg,Smokey Bones,2693 Gulf To Bay Blvd,Clearwater,FL,33759,27.9601367,-82.726761,3.5,423,1,1,1,2,1,1,0,1,0,1,1,1,4,0
cPDfyvSwjLpVj9oI2mqpcQ,China City,603 S Fort Harrison Ave,Clearwater,FL,33756,27.9593333,-82.7996813,3.5,69,1,0,1,1,1,1,0,1,0,0,0,0,1,0
pmnaMretlgmAA96i8Z7NFw,Malelani  Cafe,6734 Germantown Ave,Philadelphia,PA,19119,40.0529533,-75.1861048,4.5,145,1,1,1,1,1,1,1,1,1,1,0,0,2,0
VlBFlHwX-Pt6Xyzs9roGw,Superior Seafood & Oyster Bar,4338 St Charles Ave,New Orleans,LA,70115,29.9262355015,-90.1016806156,4.0,1581,1,1,1,2,1,1,1,1,1,1,1,1,4,0
M_AlrdmSVaHT9vkUTzxUug,Pizza 541,1817 Mt Holly Rd,Burlington,NJ,08016,40.05422,-74.841022,4.0,30,1,0,0,1,0,0,0,1,0,0,0,0,1,0
eqwQXEAugIA03Uy8N4-nBQ,OINK and MOO BBQ,"910 Haddonfield-Berlin Rd, Ste 3",Voorhees Township,NJ,08043,39.847376,-74.977895,3.5,78,0,0,1,2,1,1,0,1,1,1,0,0,1,0
7LvHXGCFhOXtOV_CT0PjnA,Applebee's Grill + Bar,11950 Olive Blvd,Creve Coeur,MO,63141,38.6708,-90.4467,2.5,59,1,0,1,2,1,1,0,1,1,1,0,1,3,0
O5zUIWnFqQ2PP0HIUDnZcA,MacKenzie River Pizza Grill & Pub,11596 Westfield Blvd,Carmel,IN,46032,39.9561166,-86.1279773,4.0,77,0,1,1,2,1,1,1,1,1,1,0,0,4,0
pPQXzIIbqLoS3axeYsOx5Q,Snappers Grill & Comedy Club,36657 US Hwy 19 N,Palm Harbor,FL,34684,28.1056944,-82.7391199,3.5,99,1,1,1,2,1,1,1,1,1,1,0,1,2,0
8b_Zj4mREGewT3S1BhoK3A,Zapp Thai Noodle & Market,1407 W US 50,O'Fallon,IL,62269,38.5919281193,-89.9523433586,4.0,141,1,0,1,2,1,1,0,1,1,1,0,0,1,0
yL34JumMcJqQZmA8BZ3TrA,Ram's Family Restaurant,13840 Little Rd,Hudson,FL,34667,28.3583163321,-82.6648647672,4.5,148,0,1,1,1,1,1,0,1,1,1,0,0,4,0
4oe5dLfE283zx0aw6BHKTA,Dressel's Public House,419 N Euclid Ave,Saint Louis,MO,63108,38.649127,-90.261073,4.0,398,0,1,1,2,1,1,1,1,1,1,0,0,4,0
DJFxBTBIgYErzKS5cA_LiQ,Drunken Fish - Westport Plaza,639 Westport Plaza Dr,Saint Louis,MO,63146,38.7009505134,-90.4464337214,3.5,587,1,0,1,2,1,1,1,1,1,1,1,1,4,0
d4GRmLdkPIsJBeOYE7fuqA,Panera Bread,406 21st Ave S,Nashville,TN,37203,36.1466377078,-86.7991424259,2.0,138,1,1,1,2,1,1,0,1,1,1,0,0,2,0
RR93zrkM6-PunGxwAPTuqw,Pasta House Co. Pronto!,2539 S. Brentwood Blvd.,Brentwood,MO,63144,38.614604538500004,-90.3492043722,3.0,47,1,1,1,2,1,1,0,1,1,1,0,0,4,0
dHS3dwYAGIya7yd1d3J1DA,Sweetie Pies Upper Crust,3643 Delmar Blvd,St. Louis,MO,63108,38.6416542,-90.231685,3.5,428,1,1,1,2,1,1,0,1,0,1,0,0,4,0
ABC7RM6MVsM1QMOX84UKiQ,Dragon's View,400 N Bonita Ave,Tucson,AZ,85745,32.226702,-110.9836817,3.5,94,0,0,1,2,1,1,1,1,1,1,0,0,4,0
Pkg4NA3NilK3Z-_uM0AKTg,Txikiteo,175 N 14th St,Boise,ID,83702,43.6198831911,-116.2101332698,4.5,95,0,1,1,2,1,0,0,1,1,1,1,1,4,0
iuQlscgeor7lvRByKiaeiA,MidiCi The Neapolitan Pizza Company,"201 Main St, Ste 100",King of Prussia,PA,19406,40.0833980591,-75.4051279936,3.5,124,1,1,1,2,1,1,1,1,1,1,1,0,1,0
zALAHpX_m0vkeoLDVlruNw,Thyme Bar & Grill,101 S State St,Newtown,PA,18940,40.2278113,-74.9366554,3.0,31,0,0,1,1,0,0,1,1,0,0,0,0,1,0
DKI7QWP8tHdUZs9RuhkJOw,Frankie's Lobstah Trap,"2223 N Westshore Blvd, Ste 213",Tampa,FL,33607,27.9656353,-82.521205,3.5,217,1,1,1,2,1,1,0,1,1,1,1,1,4,0
HHSh7LoHXR9UdVv96PDKeA,Brewburgers,4195 34th St S,St Petersburg,FL,33711,27.72996,-82.6796938,3.5,90,0,1,1,2,1,1,0,1,0,0,0,1,4,0
QHpf3YP3mjENTwciIQ_m5A,Tuk Tuk Real,429 South St,Philadelphia,PA,19147,39.941958,-75.15019,3.5,69,1,0,1,2,1,1,1,1,0,1,0,0,4,0
